source,date,count
retuers,2012-06-10,36
retuers,2012-06-11,76
retuers,2012-06-12,97
retuers,2012-06-13,94
retuers,2012-06-14,100
retuers,2012-06-15,82
retuers,2012-06-16,18
retuers,2012-06-17,33
retuers,2012-06-18,80
retuers,2012-06-19,94
retuers,2012-06-20,66
retuers,2012-06-21,93
retuers,2012-06-22,83
retuers,2012-06-23,22
retuers,2012-06-24,24
retuers,2012-06-25,88
retuers,2012-06-26,99
retuers,2012-06-27,100
retuers,2012-06-28,95
retuers,2012-06-29,97
retuers,2012-06-30,11
retuers,2012-07-01,26
retuers,2012-07-02,82
retuers,2012-07-03,72
retuers,2012-07-04,32
retuers,2012-07-05,65
retuers,2012-07-06,55
retuers,2012-07-07,20
retuers,2012-07-08,35
retuers,2012-07-09,91
retuers,2012-07-10,106
retuers,2012-07-11,76
retuers,2012-07-12,93
retuers,2012-07-13,65
retuers,2012-07-14,28
retuers,2012-07-15,31
retuers,2012-07-16,68
retuers,2012-07-17,69
retuers,2012-07-18,67
retuers,2012-07-19,79
retuers,2012-07-20,62
retuers,2012-07-21,13
retuers,2012-07-22,14
retuers,2012-07-23,66
retuers,2012-07-24,73
retuers,2012-07-25,83
retuers,2012-07-26,91
retuers,2012-07-27,54
retuers,2012-07-28,9
retuers,2012-07-29,15
retuers,2012-07-30,46
retuers,2012-07-31,55
retuers,2012-08-01,50
retuers,2012-08-02,78
retuers,2012-08-03,62
retuers,2012-08-04,17
retuers,2012-08-05,15
retuers,2012-08-06,61
retuers,2012-08-07,52
retuers,2012-08-08,56
retuers,2012-08-09,51
retuers,2012-08-10,54
retuers,2012-08-11,10
retuers,2012-08-12,10
retuers,2012-08-13,36
retuers,2012-08-14,50
retuers,2012-08-15,37
retuers,2012-08-16,48
retuers,2012-08-17,61
retuers,2012-08-18,16
retuers,2012-08-19,17
retuers,2012-08-20,38
retuers,2012-08-21,33
retuers,2012-08-22,46
retuers,2012-08-23,48
retuers,2012-08-24,37
retuers,2012-08-25,14
retuers,2012-08-26,16
retuers,2012-08-27,40
retuers,2012-08-28,32
retuers,2012-08-29,41
retuers,2012-08-30,73
retuers,2012-08-31,60
retuers,2012-09-01,18
retuers,2012-09-02,25
retuers,2012-09-03,36
retuers,2012-09-04,56
retuers,2012-09-05,60
retuers,2012-09-06,88
retuers,2012-09-07,70
retuers,2012-09-08,20
retuers,2012-09-09,37
retuers,2012-09-10,79
retuers,2012-09-11,78
retuers,2012-09-12,85
retuers,2012-09-13,96
retuers,2012-09-14,95
retuers,2012-09-15,19
retuers,2012-09-16,20
retuers,2012-09-17,92
retuers,2012-09-18,78
retuers,2012-09-19,102
retuers,2012-09-20,96
retuers,2012-09-21,80
retuers,2012-09-22,19
retuers,2012-09-23,18
retuers,2012-09-24,70
retuers,2012-09-25,93
retuers,2012-09-26,115
retuers,2012-09-27,91
retuers,2012-09-28,95
retuers,2012-09-29,13
retuers,2012-09-30,25
retuers,2012-10-01,99
retuers,2012-10-02,91
retuers,2012-10-03,84
retuers,2012-10-04,74
retuers,2012-10-05,83
retuers,2012-10-06,20
retuers,2012-10-07,21
retuers,2012-10-08,65
retuers,2012-10-09,97
retuers,2012-10-10,93
retuers,2012-10-11,89
retuers,2012-10-12,66
retuers,2012-10-13,23
retuers,2012-10-14,25
retuers,2012-10-15,74
retuers,2012-10-16,75
retuers,2012-10-17,80
retuers,2012-10-18,80
retuers,2012-10-19,65
retuers,2012-10-20,25
retuers,2012-10-21,28
retuers,2012-10-22,83
retuers,2012-10-23,68
retuers,2012-10-24,85
retuers,2012-10-25,70
retuers,2012-10-26,60
retuers,2012-10-27,17
retuers,2012-10-28,25
retuers,2012-10-29,66
retuers,2012-10-30,66
retuers,2012-10-31,63
retuers,2012-11-01,88
retuers,2012-11-02,64
retuers,2012-11-03,7
retuers,2012-11-04,28
retuers,2012-11-05,45
retuers,2012-11-06,44
retuers,2012-11-07,68
retuers,2012-11-08,66
retuers,2012-11-09,52
retuers,2012-11-10,23
retuers,2012-11-11,28
retuers,2012-11-12,56
retuers,2012-11-13,59
retuers,2012-11-14,47
retuers,2012-11-15,68
retuers,2012-11-16,42
retuers,2012-11-17,17
retuers,2012-11-18,20
retuers,2012-11-19,43
retuers,2012-11-20,50
retuers,2012-11-21,57
retuers,2012-11-22,65
retuers,2012-11-23,42
retuers,2012-11-24,16
retuers,2012-11-25,23
retuers,2012-11-26,66
retuers,2012-11-27,76
retuers,2012-11-28,87
retuers,2012-11-29,74
retuers,2012-11-30,76
retuers,2012-12-01,23
retuers,2012-12-02,19
retuers,2012-12-03,69
retuers,2012-12-04,72
retuers,2012-12-05,72
retuers,2012-12-06,71
retuers,2012-12-07,75
retuers,2012-12-08,13
retuers,2012-12-09,22
retuers,2012-12-10,50
retuers,2012-12-11,39
retuers,2012-12-12,55
retuers,2012-12-13,77
retuers,2012-12-14,66
retuers,2012-12-15,15
retuers,2012-12-16,15
retuers,2012-12-17,37
retuers,2012-12-18,54
retuers,2012-12-19,69
retuers,2012-12-20,81
retuers,2012-12-21,75
retuers,2012-12-22,17
retuers,2012-12-23,7
retuers,2012-12-24,20
retuers,2012-12-25,7
retuers,2012-12-26,21
retuers,2012-12-27,35
retuers,2012-12-28,32
retuers,2012-12-29,19
retuers,2012-12-30,12
retuers,2012-12-31,32
retuers,2013-01-01,31
retuers,2013-01-02,43
retuers,2013-01-03,50
retuers,2013-01-04,69
retuers,2013-01-05,24
retuers,2013-01-06,16
retuers,2013-01-07,43
retuers,2013-01-08,43
retuers,2013-01-09,57
retuers,2013-01-10,37
retuers,2013-01-11,47
retuers,2013-01-12,13
retuers,2013-01-13,32
retuers,2013-01-14,52
retuers,2013-01-15,46
retuers,2013-01-16,44
retuers,2013-01-17,51
retuers,2013-01-18,43
retuers,2013-01-19,10
retuers,2013-01-20,15
retuers,2013-01-21,28
retuers,2013-01-22,48
retuers,2013-01-23,57
retuers,2013-01-24,66
retuers,2013-01-25,70
retuers,2013-01-26,25
retuers,2013-01-27,32
retuers,2013-01-28,57
retuers,2013-01-29,55
retuers,2013-01-30,59
retuers,2013-01-31,80
retuers,2013-02-01,98
retuers,2013-02-02,11
retuers,2013-02-03,21
retuers,2013-02-04,43
retuers,2013-02-05,61
retuers,2013-02-06,61
retuers,2013-02-07,55
retuers,2013-02-08,52
retuers,2013-02-09,14
retuers,2013-02-10,19
retuers,2013-02-11,31
retuers,2013-02-12,63
retuers,2013-02-13,57
retuers,2013-02-14,62
retuers,2013-02-15,47
retuers,2013-02-16,16
retuers,2013-02-17,15
retuers,2013-02-18,30
retuers,2013-02-19,48
retuers,2013-02-20,67
retuers,2013-02-21,56
retuers,2013-02-22,47
retuers,2013-02-23,14
retuers,2013-02-24,22
retuers,2013-02-25,46
retuers,2013-02-26,42
retuers,2013-02-27,51
retuers,2013-02-28,64
retuers,2013-03-01,64
retuers,2013-03-02,15
retuers,2013-03-03,15
retuers,2013-03-04,53
retuers,2013-03-05,63
retuers,2013-03-06,53
retuers,2013-03-07,73
retuers,2013-03-08,53
retuers,2013-03-09,16
retuers,2013-03-10,17
retuers,2013-03-11,40
retuers,2013-03-12,44
retuers,2013-03-13,43
retuers,2013-03-14,42
retuers,2013-03-15,56
retuers,2013-03-16,17
retuers,2013-03-17,32
retuers,2013-03-18,73
retuers,2013-03-19,60
retuers,2013-03-20,68
retuers,2013-03-21,69
retuers,2013-03-22,63
retuers,2013-03-23,24
retuers,2013-03-24,36
retuers,2013-03-25,63
retuers,2013-03-26,71
retuers,2013-03-27,64
retuers,2013-03-28,67
retuers,2013-03-29,36
retuers,2013-03-30,17
retuers,2013-03-31,13
retuers,2013-04-01,37
retuers,2013-04-02,56
retuers,2013-04-03,54
retuers,2013-04-04,61
retuers,2013-04-05,48
retuers,2013-04-06,11
retuers,2013-04-07,16
retuers,2013-04-08,46
retuers,2013-04-09,38
retuers,2013-04-10,63
retuers,2013-04-11,55
retuers,2013-04-12,49
retuers,2013-04-13,12
retuers,2013-04-14,19
retuers,2013-04-15,70
retuers,2013-04-16,55
retuers,2013-04-17,46
retuers,2013-04-18,46
retuers,2013-04-19,36
retuers,2013-04-20,20
retuers,2013-04-21,24
retuers,2013-04-22,42
retuers,2013-04-23,72
retuers,2013-04-24,73
retuers,2013-04-25,67
retuers,2013-04-26,60
retuers,2013-04-27,14
retuers,2013-04-28,17
retuers,2013-04-29,61
retuers,2013-04-30,67
retuers,2013-05-01,47
retuers,2013-05-02,63
retuers,2013-05-03,65
retuers,2013-05-04,19
retuers,2013-05-05,19
retuers,2013-05-06,55
retuers,2013-05-07,64
retuers,2013-05-08,31
retuers,2013-05-09,60
retuers,2013-05-10,49
retuers,2013-05-11,15
retuers,2013-05-12,24
retuers,2013-05-13,44
retuers,2013-05-14,60
retuers,2013-05-15,57
retuers,2013-05-16,78
retuers,2013-05-17,52
retuers,2013-05-18,15
retuers,2013-05-19,17
retuers,2013-05-20,48
retuers,2013-05-21,53
retuers,2013-05-22,79
retuers,2013-05-23,67
retuers,2013-05-24,47
retuers,2013-05-25,6
retuers,2013-05-26,14
retuers,2013-05-27,26
retuers,2013-05-28,44
retuers,2013-05-29,60
retuers,2013-05-30,49
retuers,2013-05-31,53
retuers,2013-06-01,10
retuers,2013-06-02,17
retuers,2013-06-03,73
retuers,2013-06-04,56
retuers,2013-06-05,58
retuers,2013-06-06,54
retuers,2013-06-07,61
retuers,2013-06-08,8
retuers,2013-06-09,21
retuers,2013-06-10,50
retuers,2013-06-11,45
retuers,2013-06-12,64
retuers,2013-06-13,78
retuers,2013-06-14,62
retuers,2013-06-15,10
retuers,2013-06-16,21
retuers,2013-06-17,49
retuers,2013-06-18,79
retuers,2013-06-19,83
retuers,2013-06-20,84
retuers,2013-06-21,57
retuers,2013-06-22,12
retuers,2013-06-23,16
retuers,2013-06-24,63
retuers,2013-06-25,55
retuers,2013-06-26,67
retuers,2013-06-27,48
retuers,2013-06-28,52
retuers,2013-06-29,15
retuers,2013-06-30,19
retuers,2013-07-01,62
retuers,2013-07-02,58
retuers,2013-07-03,62
retuers,2013-07-04,25
retuers,2013-07-05,43
retuers,2013-07-06,17
retuers,2013-07-07,25
retuers,2013-07-08,56
retuers,2013-07-09,52
retuers,2013-07-10,52
retuers,2013-07-11,52
retuers,2013-07-12,56
retuers,2013-07-13,19
retuers,2013-07-14,21
retuers,2013-07-15,47
retuers,2013-07-16,58
retuers,2013-07-17,59
retuers,2013-07-18,49
retuers,2013-07-19,62
retuers,2013-07-20,10
retuers,2013-07-21,20
retuers,2013-07-22,30
retuers,2013-07-23,52
retuers,2013-07-24,61
retuers,2013-07-25,55
retuers,2013-07-26,49
retuers,2013-07-27,9
retuers,2013-07-28,24
retuers,2013-07-29,50
retuers,2013-07-30,59
retuers,2013-07-31,57
retuers,2013-08-01,55
retuers,2013-08-02,49
retuers,2013-08-03,12
retuers,2013-08-04,20
retuers,2013-08-05,47
retuers,2013-08-06,56
retuers,2013-08-07,65
retuers,2013-08-08,44
retuers,2013-08-09,44
retuers,2013-08-10,7
retuers,2013-08-11,22
retuers,2013-08-12,6
retuers,2013-08-13,49
retuers,2013-08-14,55
retuers,2013-08-15,54
retuers,2013-08-16,52
retuers,2013-08-17,2
retuers,2013-08-19,50
retuers,2013-08-20,40
retuers,2013-08-21,61
retuers,2013-08-22,3
retuers,2013-08-23,59
retuers,2013-08-24,8
retuers,2013-08-25,10
retuers,2013-08-26,50
retuers,2013-08-27,63
retuers,2013-08-28,56
retuers,2013-08-29,73
retuers,2013-08-30,52
retuers,2013-08-31,6
retuers,2013-09-01,22
retuers,2013-09-02,31
retuers,2013-09-03,71
retuers,2013-09-04,72
retuers,2013-09-05,66
retuers,2013-09-06,74
retuers,2013-09-07,24
retuers,2013-09-08,24
retuers,2013-09-09,66
retuers,2013-09-10,79
retuers,2013-09-11,74
retuers,2013-09-12,70
retuers,2013-09-13,76
retuers,2013-09-14,18
retuers,2013-09-15,31
retuers,2013-09-16,39
retuers,2013-09-17,66
retuers,2013-09-18,64
retuers,2013-09-19,74
retuers,2013-09-20,61
retuers,2013-09-21,17
retuers,2013-09-22,17
retuers,2013-09-23,61
retuers,2013-09-24,62
retuers,2013-09-25,61
retuers,2013-09-26,59
retuers,2013-09-27,61
retuers,2013-09-28,14
retuers,2013-09-29,36
retuers,2013-09-30,57
retuers,2013-10-01,66
retuers,2013-10-02,51
retuers,2013-10-03,69
retuers,2013-10-04,56
retuers,2013-10-05,18
retuers,2013-10-06,21
retuers,2013-10-07,45
retuers,2013-10-08,72
retuers,2013-10-09,73
retuers,2013-10-10,60
retuers,2013-10-11,51
retuers,2013-10-12,15
retuers,2013-10-13,25
retuers,2013-10-14,39
retuers,2013-10-15,48
retuers,2013-10-16,76
retuers,2013-10-17,73
retuers,2013-10-18,56
retuers,2013-10-19,13
retuers,2013-10-20,21
retuers,2013-10-21,61
retuers,2013-10-22,64
retuers,2013-10-23,67
retuers,2013-10-24,66
retuers,2013-10-25,48
retuers,2013-10-26,11
retuers,2013-10-27,20
retuers,2013-10-28,51
retuers,2013-10-29,75
retuers,2013-10-30,64
retuers,2013-10-31,56
retuers,2013-11-01,60
retuers,2013-11-02,9
retuers,2013-11-03,17
retuers,2013-11-04,70
retuers,2013-11-05,74
retuers,2013-11-06,77
retuers,2013-11-07,80
retuers,2013-11-08,56
retuers,2013-11-09,14
retuers,2013-11-10,8
retuers,2013-11-11,42
retuers,2013-11-12,60
retuers,2013-11-13,74
retuers,2013-11-14,59
retuers,2013-11-15,30
retuers,2013-11-16,11
retuers,2013-11-17,26
retuers,2013-11-18,57
retuers,2013-11-19,84
retuers,2013-11-20,9
